index,repo_url,slug,found_in_db,run_count,overall_result,any_success,best_status,total_iterations,total_steps,total_prompt_tokens,total_completion_tokens,detected_language,has_dockerfile,smoke_test_passed,total_duration_ms,char_domain,char_build_type,char_automation_level,char_environment_specificity,char_dependency_transparency,char_tooling_complexity,char_reproducibility_support,star_count
115,https://github.com/armcha/Space-Navigation-View,armcha/Space-Navigation-View,True,1,SUCCESS,True,success,1,14,133941,23695,Java,True,True,739239,mobile-development,gradle,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,no_ci_manual_only,1986
116,https://github.com/BradLarson/GPUImage2,BradLarson/GPUImage2,True,1,SUCCESS,True,success,1,13,162417,19791,swift,True,True,579940,mobile-development,swiftpm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,4937
117,https://github.com/forkingdog/UITableView-FDTemplateLayoutCell,forkingdog/UITableView-FDTemplateLayoutCell,True,1,SUCCESS,True,success,1,7,89179,14934,objc,True,True,392614,mobile-development,cocoapods,manual,specific_os,implicit,single_layer_tool,no_ci_manual_only,9903
118,https://github.com/bilibili/DanmakuFlameMaster,bilibili/DanmakuFlameMaster,True,1,SUCCESS,True,success,2,33,411783,65455,Java,True,True,2090732,mobile-development,gradle,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,9612
119,https://github.com/googlesamples/easypermissions,googlesamples/easypermissions,True,1,SUCCESS,True,success,1,7,180271,18471,Java,True,True,674026,mobile-development,gradle,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,9905
120,https://github.com/dotenvx/dotenvx,dotenvx/dotenvx,True,1,SUCCESS,True,success,1,3,64994,8474,JavaScript,True,True,315073,security,npm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4941
121,https://github.com/spaceandtimefdn/blitzar,spaceandtimefdn/blitzar,True,2,SUCCESS,True,success,4,77,1044266,143852,C++,True,True,4518095,security,bazel,semi_automated,specific_os,explicit_machine_readable,mixed_languages_and_bindings,repro_ready,4928
122,https://github.com/mikenicholson/passport-jwt,mikenicholson/passport-jwt,True,1,SUCCESS,True,success,1,4,38917,6461,node,True,True,139960,security,npm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1984
123,https://github.com/certsocietegenerale/FIR,certsocietegenerale/FIR,True,2,FAIL,False,failure,3,59,794240,89419,Python,False,,3846786,security,pip,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,1987
124,https://github.com/Qihoo360/poseidon,Qihoo360/poseidon,True,1,SUCCESS,True,success,3,41,527493,102007,multi-language,True,True,2939710,security,gradle,semi_automated,specific_stack_versions,explicit_machine_readable,multi_layer_toolchains,no_ci_manual_only,1991
125,https://github.com/quasar/Quasar,quasar/Quasar,True,1,SUCCESS,True,success,2,35,490575,93207,C#,True,True,916971,security,msbuild,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,9717
126,https://github.com/sqlmapproject/sqlmap,sqlmapproject/sqlmap,True,1,SUCCESS,True,success,1,3,65167,8370,Python,True,True,142198,security,none,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,36582
127,https://github.com/freedomofpress/dangerzone,freedomofpress/dangerzone,True,1,SUCCESS,True,success,1,6,144995,15560,Python,True,True,386210,security,pip,semi_automated,cross_platform_generic,explicit_loose,multi_layer_toolchains,repro_ready,4938
128,https://github.com/Nekmo/dirhunt,Nekmo/dirhunt,True,1,SUCCESS,True,success,1,9,78212,16233,Python,True,True,368195,security,setuptools,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1976
129,https://github.com/x64dbg/x64dbg,x64dbg/x64dbg,True,2,FAIL,False,running,3,43,928001,102899,C/C++,False,,3570715,security,cmake,semi_automated,specific_os,implicit,single_layer_tool,no_ci_manual_only,47722
130,https://github.com/mozilla/cipherscan,mozilla/cipherscan,True,1,SUCCESS,True,success,1,6,66988,19511,python,True,True,369816,security,none,fully_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,1990
131,https://github.com/pi-hole/pi-hole,pi-hole/pi-hole,True,2,SUCCESS,True,success,2,35,293656,53583,python,True,True,1357852,security,none,fully_automated,specific_os,implicit,single_layer_tool,partial_repro,55635
132,https://github.com/antonioribeiro/google2fa,antonioribeiro/google2fa,True,1,SUCCESS,True,success,2,50,474469,73614,PHP,True,True,2390981,security,composer,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1984
133,https://github.com/tmux/tmux,tmux/tmux,True,2,SUCCESS,True,success,1,7,118154,14204,C,True,True,462398,systems-programming,make,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,41653
134,https://github.com/duckdb/duckdb,duckdb/duckdb,True,2,FAIL,False,failure,3,30,549322,47306,C++,False,,8378136,systems-programming,cmake,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,36020
135,https://github.com/qbittorrent/qBittorrent,qbittorrent/qBittorrent,True,2,FAIL,False,failure,5,102,1622782,199271,cpp,False,,10161118,systems-programming,cmake,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,35480
136,https://github.com/cirruslabs/tart,cirruslabs/tart,True,1,FAIL,False,failure,3,43,588636,56451,Swift,False,,4483197,systems-programming,swiftpm,semi_automated,specific_os,explicit_machine_readable,mixed_languages_and_bindings,repro_ready,4908
137,https://github.com/commaai/openpilot,commaai/openpilot,True,1,SUCCESS,True,success,3,74,1474333,105826,Python,True,True,7311839,systems-programming,scons,semi_automated,custom_hardware_or_drivers,opaque,multi_layer_toolchains,repro_ready,60060
138,https://github.com/tobychui/zoraxy,tobychui/zoraxy,True,1,SUCCESS,True,success,1,5,106627,15363,Go,True,True,602319,systems-programming,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,4948
139,https://github.com/rvaiya/keyd,rvaiya/keyd,True,1,SUCCESS,True,success,1,7,150694,14966,C,True,True,322934,systems-programming,make,semi_automated,specific_os,implicit,single_layer_tool,no_ci_manual_only,4933
140,https://github.com/NilsIrl/dockerc,NilsIrl/dockerc,True,1,FAIL,False,failure,3,75,1580256,116056,zig,False,,3299134,systems-programming,zig,semi_automated,specific_os,implicit,single_layer_tool,repro_ready,4878
141,https://github.com/qicosmos/rest_rpc,qicosmos/rest_rpc,True,1,SUCCESS,True,success,1,7,90418,14901,C++,True,True,383166,systems-programming,cmake,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,1987
142,https://github.com/pikvm/pikvm,pikvm/pikvm,True,1,SUCCESS,True,success,1,5,66982,14498,Python,True,True,405039,systems-programming,pip,semi_automated,specific_os,implicit,multi_layer_toolchains,no_ci_manual_only,9763
143,https://github.com/gocircuit/circuit,gocircuit/circuit,True,1,SUCCESS,True,success,1,19,256992,36119,Go,True,True,1109097,systems-programming,go-mod,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,1982
144,https://github.com/nodejs/node,nodejs/node,True,2,SUCCESS,True,success,2,24,337503,40280,C/C++,True,True,3597551,systems-programming,make,semi_automated,cross_platform_generic,implicit,multi_layer_toolchains,repro_ready,115684
145,https://github.com/ziglang/zig,ziglang/zig,True,1,FAIL,False,failure,3,67,1184187,123316,zig,False,,12153500,systems-programming,zig,semi_automated,cross_platform_generic,implicit,multi_layer_toolchains,repro_ready,42677
146,https://github.com/pojntfx/weron,pojntfx/weron,True,1,SUCCESS,True,success,1,2,58553,5710,Go,True,True,156566,systems-programming,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1985
147,https://github.com/s3fs-fuse/s3fs-fuse,s3fs-fuse/s3fs-fuse,True,1,SUCCESS,True,success,1,3,47386,8822,C/C++,True,True,206435,systems-programming,make,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,9687
148,https://github.com/apache/maven,apache/maven,True,1,SUCCESS,True,success,2,33,572987,50960,Java,True,True,2262375,devops,maven,fully_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4951
149,https://github.com/daytonaio/daytona,daytonaio/daytona,True,1,SUCCESS,True,success,1,3,57962,6058,typescript,True,True,651029,devops,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,mixed_languages_and_bindings,repro_ready,55034
150,https://github.com/docker/compose,docker/compose,True,1,SUCCESS,True,success,1,5,123901,12712,Go,True,True,281437,devops,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,36970
151,https://github.com/xdissent/ievms,xdissent/ievms,True,1,SUCCESS,True,success,1,15,223588,22648,bash,True,True,692172,devops,none,semi_automated,specific_os,implicit,single_layer_tool,no_ci_manual_only,9791
152,https://github.com/coollabsio/coolify,coollabsio/coolify,True,1,SUCCESS,True,success,2,50,934255,80938,PHP,True,True,3569413,devops,composer,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,partial_repro,50543
153,https://github.com/nezhahq/nezha,nezhahq/nezha,True,1,SUCCESS,True,success,2,43,1091219,91206,go,True,True,2306704,devops,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,9744
154,https://github.com/fatedier/frp,fatedier/frp,True,1,SUCCESS,True,success,1,3,42172,11848,Go,True,True,326392,devops,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,104439
155,https://github.com/docker-easyconnect/docker-easyconnect,docker-easyconnect/docker-easyconnect,True,1,SUCCESS,True,success,2,50,835383,104972,go,True,True,2973107,devops,docker,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,4938
156,https://github.com/GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker,True,1,SUCCESS,True,success,1,20,265750,29434,Python,True,True,1128796,devops,pip,fully_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,1995
157,https://github.com/Kong/kong,Kong/kong,True,1,SUCCESS,True,success,1,8,172928,24934,lua,True,True,619382,devops,go-mod,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,42733
158,https://github.com/spinnaker/spinnaker,spinnaker/spinnaker,True,1,FAIL,False,failure,3,67,1438159,108527,Java,False,,10896035,devops,gradle,manual,cross_platform_generic,implicit,multi_layer_toolchains,no_ci_manual_only,9686
159,https://github.com/metalbear-co/mirrord,metalbear-co/mirrord,True,1,FAIL,False,failure,3,71,1759443,194214,Rust,False,,8667456,devops,cargo,semi_automated,cross_platform_generic,explicit_loose,multi_layer_toolchains,repro_ready,4931
160,https://github.com/pola-rs/polars,pola-rs/polars,True,2,FAIL,False,error,3,71,1580208,134462,rust,False,,12792223,data-science,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,37364
161,https://github.com/thomasp85/gganimate,thomasp85/gganimate,True,1,FAIL,False,failure,3,49,470936,71430,R,False,,10145211,data-science,none,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,1979
162,https://github.com/pathwaycom/pathway,pathwaycom/pathway,True,1,FAIL,False,failure,3,70,2134172,254008,Rust,False,,4871492,data-science,pip,semi_automated,cross_platform_generic,explicit_machine_readable,mixed_languages_and_bindings,repro_ready,59318
163,https://github.com/rapidsai/cudf,rapidsai/cudf,True,1,FAIL,False,failure,3,63,1303374,100107,C++/Python,False,,10305906,data-science,cmake,semi_automated,custom_hardware_or_drivers,explicit_machine_readable,multi_layer_toolchains,repro_ready,9483
164,https://github.com/dlt-hub/dlt,dlt-hub/dlt,True,1,FAIL,False,failure,3,61,1075492,82268,Python,False,,5664927,data-science,pip,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,4903
165,https://github.com/tidyverse/dplyr,tidyverse/dplyr,True,1,FAIL,False,failure,3,68,1086599,92908,R,False,,8504025,data-science,none,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,4997
166,https://github.com/joelgrus/data-science-from-scratch,joelgrus/data-science-from-scratch,True,1,SUCCESS,True,success,1,5,47434,11904,Python,True,True,372038,data-science,pip,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,9481
167,https://github.com/BlankerL/DXY-COVID-19-Crawler,BlankerL/DXY-COVID-19-Crawler,True,1,SUCCESS,True,success,1,9,77492,16428,Python,True,True,394240,data-science,pip,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,1979
168,https://github.com/axiaoxin-com/investool,axiaoxin-com/investool,True,1,SUCCESS,True,success,1,3,85515,9603,Go,True,True,224353,data-science,go-mod,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1979
169,https://github.com/newlinedotco/FlappySwift,newlinedotco/FlappySwift,True,1,SUCCESS,True,success,3,38,475504,68842,Swift,True,True,1613441,game-development,none,manual,specific_os,implicit,single_layer_tool,no_ci_manual_only,9704
170,https://github.com/EsotericSoftware/spine-runtimes,EsotericSoftware/spine-runtimes,True,1,SUCCESS,True,success,1,11,184874,15801,cpp,True,True,537534,game-development,cmake,manual,cross_platform_generic,explicit_loose,mixed_languages_and_bindings,no_ci_manual_only,4986
171,https://github.com/IzzelAliz/Arclight,IzzelAliz/Arclight,True,1,FAIL,False,failure,3,75,1565363,135365,Java,False,,5806518,game-development,gradle,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1982
172,https://github.com/egametang/ET,egametang/ET,True,1,SUCCESS,True,success,2,42,1136621,88258,csharp,True,True,1644177,game-development,none,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,9673
173,https://github.com/turbulenz/turbulenz_engine,turbulenz/turbulenz_engine,True,1,SUCCESS,True,success,2,29,360076,35966,typescript,True,True,4714974,game-development,make,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,4889
174,https://github.com/TianZerL/Anime4KCPP,TianZerL/Anime4KCPP,True,1,SUCCESS,True,success,1,7,76534,11162,C++,True,True,446569,scientific-computing,cmake,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,1977
175,https://github.com/pymc-devs/pymc,pymc-devs/pymc,True,1,FAIL,False,failure,3,75,932957,117500,Python,False,,5642068,scientific-computing,poetry,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,9480
176,https://github.com/quantumlib/Cirq,quantumlib/Cirq,True,1,FAIL,False,failure,3,59,1111549,101543,Python,False,,4779814,scientific-computing,setuptools,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,4867
177,https://github.com/biopython/biopython,biopython/biopython,True,1,FAIL,False,failure,3,45,769577,75068,Python,False,,3484410,scientific-computing,setuptools,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,4895
178,https://github.com/carbon-app/carbon,carbon-app/carbon,True,1,SUCCESS,True,success,1,13,253699,32048,JavaScript,True,True,2147600,web-development,yarn,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,35890
179,https://github.com/facebook/react,facebook/react,True,3,SUCCESS,True,success,4,92,1163729,147551,,True,True,9016122,web-development,yarn,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,242937
180,https://github.com/strapi/strapi,strapi/strapi,True,1,FAIL,False,failure,3,61,1184478,87700,JavaScript,False,,2888406,web-development,yarn,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,71282
181,https://github.com/babel/babel,babel/babel,True,1,FAIL,False,failure,3,75,1608754,110207,javascript,False,,3626726,web-development,yarn,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,43878
182,https://github.com/xyflow/xyflow,xyflow/xyflow,True,1,SUCCESS,True,success,2,30,431561,62330,javascript,True,True,2033520,web-development,pnpm,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,35185
183,https://github.com/RSSNext/Folo,RSSNext/Folo,True,1,SUCCESS,True,success,1,9,178419,20452,node,True,True,1759340,utilities,pnpm,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,no_ci_manual_only,37132
184,https://github.com/sveltejs/svelte,sveltejs/svelte,True,1,FAIL,False,failure,3,63,1090670,124947,TypeScript,False,,4029387,web-development,pnpm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,85743
185,https://github.com/baiy/Ctool,baiy/Ctool,True,1,FAIL,False,failure,3,45,642029,71977,typescript,False,,2380146,utilities,pnpm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,1976
186,https://github.com/opennextjs/opennextjs-aws,opennextjs/opennextjs-aws,True,2,SUCCESS,True,success,4,61,803367,106418,JavaScript,True,True,4355928,devops,pnpm,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,4933
187,https://github.com/nuxt/nuxt,nuxt/nuxt,True,2,SUCCESS,True,success,1,8,167742,16390,javascript,True,True,487461,web-development,pnpm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,59550
188,https://github.com/tensorflow/tensorflow,tensorflow/tensorflow,True,2,SUCCESS,True,success,2,39,598974,91058,Python,True,True,5258464,machine-learning,bazel,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,193692
189,https://github.com/google/closure-library,google/closure-library,True,1,SUCCESS,True,success,3,57,682426,81995,JavaScript,True,True,2560394,web-development,bazel,manual,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,4903
190,https://github.com/SeleniumHQ/selenium,SeleniumHQ/selenium,True,1,SUCCESS,True,success,1,15,250110,27110,Java,True,True,1332540,utilities,bazel,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,34001
191,https://github.com/ageitgey/face_recognition,ageitgey/face_recognition,True,2,FAIL,False,failure,3,48,340229,62237,Python,False,,9066460,machine-learning,setuptools,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,56112
192,https://github.com/cuemacro/findatapy,cuemacro/findatapy,True,1,SUCCESS,True,success,2,22,250669,24020,Python,True,True,1758914,data-science,setuptools,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,1977
193,https://github.com/openai/gym,openai/gym,True,1,FAIL,False,failure,3,74,961823,110393,Python,False,,5326044,machine-learning,setuptools,semi_automated,specific_os,explicit_loose,single_layer_tool,repro_ready,37033
194,https://github.com/deepcharles/ruptures,deepcharles/ruptures,True,2,FAIL,False,failure,3,75,838068,96520,Python,False,,4362989,machine-learning,setuptools,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,1983
195,https://github.com/s3tools/s3cmd,s3tools/s3cmd,True,1,SUCCESS,True,success,1,3,25331,5935,Python,True,True,106559,utilities,setuptools,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4861
196,https://github.com/Theano/Theano,Theano/Theano,True,1,FAIL,False,failure,3,46,513374,52223,Python,False,,2137119,machine-learning,setuptools,semi_automated,cross_platform_generic,explicit_loose,multi_layer_toolchains,repro_ready,9986
197,https://github.com/mamedev/mame,mamedev/mame,True,1,SUCCESS,True,success,2,37,566378,50003,C/C++,True,True,5456703,systems-programming,make,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,9902
198,https://github.com/XUANTIE-RV/wujian100_open,XUANTIE-RV/wujian100_open,True,1,FAIL,False,failure,3,63,1020567,110371,C,False,,3903918,systems-programming,make,semi_automated,specific_os,implicit,multi_layer_toolchains,no_ci_manual_only,1988
199,https://github.com/hbons/SparkleShare,hbons/SparkleShare,True,1,FAIL,False,failure,3,34,348909,74649,C#,False,,4410108,utilities,meson,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,4947
200,https://github.com/alainm23/planify,alainm23/planify,True,2,FAIL,False,failure,3,38,593179,101523,vala,False,,1998666,utilities,meson,semi_automated,specific_os,implicit,single_layer_tool,no_ci_manual_only,4952
201,https://github.com/Genymobile/scrcpy,Genymobile/scrcpy,True,1,SUCCESS,True,success,1,7,113756,10779,c,True,True,531049,utilities,meson,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,135486
202,https://github.com/facebookincubator/spectrum,facebookincubator/spectrum,True,1,SUCCESS,True,success,2,45,732167,60888,java,True,True,2928950,mobile-development,cmake,semi_automated,specific_os,implicit,multi_layer_toolchains,repro_ready,1979
203,https://github.com/stlink-org/stlink,stlink-org/stlink,True,1,SUCCESS,True,success,1,14,244839,16409,C,True,True,494296,systems-programming,cmake,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,4975
204,https://github.com/rust-lang/git2-rs,rust-lang/git2-rs,True,1,FAIL,False,failure,3,65,1312157,148645,Rust,False,,4145949,systems-programming,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1999
205,https://github.com/apache/opendal,apache/opendal,True,1,SUCCESS,True,success,2,40,684818,82526,Rust,True,True,4213980,systems-programming,cargo,semi_automated,cross_platform_generic,explicit_loose,multi_layer_toolchains,repro_ready,4882
206,https://github.com/biliup/biliup,biliup/biliup,True,1,FAIL,False,failure,3,60,1117753,129046,Python,False,,9198102,utilities,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,mixed_languages_and_bindings,repro_ready,4892
207,https://github.com/FuelLabs/fuel-core,FuelLabs/fuel-core,True,1,FAIL,False,failure,3,22,290090,29294,Rust,False,,3091802,systems-programming,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,57376
208,https://github.com/quinn-rs/quinn,quinn-rs/quinn,True,1,SUCCESS,True,success,1,15,203029,26466,Rust,True,True,966956,systems-programming,cargo,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,4884
209,https://github.com/nushell/nushell,nushell/nushell,True,1,SUCCESS,True,success,1,13,244258,17291,Rust,True,True,1501951,systems-programming,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,38280
210,https://github.com/Automattic/harper,Automattic/harper,True,1,FAIL,False,failure,3,43,625818,51585,Rust + Node.js,False,,7287489,utilities,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,9800
211,https://github.com/matter-labs/zksync,matter-labs/zksync,True,1,FAIL,False,failure,3,50,714979,100835,Rust,False,,4945318,systems-programming,cargo,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,4949
212,https://github.com/spieglt/FlyingCarpet,spieglt/FlyingCarpet,True,1,SUCCESS,True,success,2,48,928318,69437,Rust,True,True,7824704,utilities,cargo,manual,cross_platform_generic,explicit_machine_readable,mixed_languages_and_bindings,no_ci_manual_only,4947
213,https://github.com/AmanVarshney01/create-better-t-stack,AmanVarshney01/create-better-t-stack,True,1,SUCCESS,True,success,1,5,81373,11832,TypeScript/JavaScript,True,True,418977,utilities,bun,fully_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4883
214,https://github.com/21st-dev/1code,21st-dev/1code,True,1,SUCCESS,True,success,1,23,497160,36163,JavaScript,True,True,1752576,utilities,bun,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,4893
215,https://github.com/nimbusdotstorage/Nimbus,nimbusdotstorage/Nimbus,True,1,FAIL,False,failure,3,74,1047812,148521,typescript,False,,3901641,web-development,bun,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,1979
216,https://github.com/anomalyco/opencode,anomalyco/opencode,True,1,SUCCESS,True,success,1,3,47382,10524,typescript,True,True,218881,utilities,bun,semi_automated,cross_platform_generic,explicit_machine_readable,mixed_languages_and_bindings,repro_ready,102423
217,https://github.com/lostindark/DriverStoreExplorer,lostindark/DriverStoreExplorer,True,1,FAIL,False,failure,3,55,548560,154965,C#,False,,1831409,utilities,dotnet,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,9505
218,https://github.com/bchavez/Bogus,bchavez/Bogus,True,1,SUCCESS,True,success,1,9,138464,20341,C#,True,True,752335,utilities,dotnet,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,9597
219,https://github.com/ShareX/ShareX,ShareX/ShareX,True,1,FAIL,False,failure,3,77,1269797,228655,C#,False,,3231077,utilities,dotnet,semi_automated,specific_os,implicit,single_layer_tool,repro_ready,35586
220,https://github.com/protobuf-net/protobuf-net,protobuf-net/protobuf-net,True,2,FAIL,False,failure,3,7,100226,13208,C#,False,,1279537,utilities,dotnet,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4932
221,https://github.com/2dust/v2rayN,2dust/v2rayN,True,1,SUCCESS,True,success,3,68,1253043,116460,C#,True,True,3349722,utilities,dotnet,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,96640
222,https://github.com/MicaForEveryone/MicaForEveryone,MicaForEveryone/MicaForEveryone,True,1,FAIL,False,failure,3,75,904491,142607,C#,False,,2460359,utilities,dotnet,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,4973
223,https://github.com/roncoo/roncoo-pay,roncoo/roncoo-pay,True,1,SUCCESS,True,success,1,18,388392,40885,Java,True,True,1178767,web-development,maven,manual,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,4959
224,https://github.com/macrozheng/mall,macrozheng/mall,True,2,FAIL,False,failure,3,0,0,0,java,False,,18781,web-development,maven,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,82894
225,https://github.com/oven-sh/bun,oven-sh/bun,True,1,FAIL,False,failure,3,57,954616,108960,C++,False,,3049999,utilities,zig,semi_automated,cross_platform_generic,implicit,single_layer_tool,repro_ready,87242
226,https://github.com/base/node,base/node,True,1,SUCCESS,True,success,1,9,97610,17936,Go,True,True,1185383,devops,docker,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,68781
227,https://github.com/taigaio/taiga-docker,taigaio/taiga-docker,True,1,SUCCESS,True,success,1,7,52918,14439,Python,True,True,300735,devops,docker,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,1978
228,https://github.com/huiyadanli/RevokeMsgPatcher,huiyadanli/RevokeMsgPatcher,True,1,FAIL,False,failure,3,59,686814,141925,C#,False,,1669152,utilities,msbuild,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,36795
229,https://github.com/shadowsocks/shadowsocks-windows,shadowsocks/shadowsocks-windows,True,1,FAIL,False,failure,3,57,1033135,165922,C#,False,,1884765,security,msbuild,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,59236
230,https://github.com/tporadowski/redis,tporadowski/redis,True,1,FAIL,False,failure,3,52,753314,132243,C,False,,1564410,systems-programming,msbuild,semi_automated,specific_os,implicit,single_layer_tool,no_ci_manual_only,9980
231,https://github.com/Flipper-XFW/Xtreme-Firmware,Flipper-XFW/Xtreme-Firmware,True,1,SUCCESS,True,success,2,32,452157,45228,Python,True,True,1320302,systems-programming,scons,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,9837
232,https://github.com/aFarkas/html5shiv,aFarkas/html5shiv,True,1,SUCCESS,True,success,1,2,13597,6464,JavaScript,True,True,160215,web-development,grunt,semi_automated,cross_platform_generic,explicit_loose,multi_layer_toolchains,no_ci_manual_only,9874
233,https://github.com/jsor/jcarousel,jsor/jcarousel,True,1,SUCCESS,True,success,1,7,106040,12704,JavaScript,True,True,401153,web-development,grunt,semi_automated,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,1977
